zip,full address
66105,"66105,Kansas City,Kansas,KS,Wyandotte,209,39.085,-94.6356"
66106,"66106,Kansas City,Kansas,KS,Wyandotte,209,39.0694,-94.7178"
66109,"66109,Kansas City,Kansas,KS,Wyandotte,209,39.1434,-94.7856"
66110,"66110,Kansas City,Kansas,KS,Wyandotte,209,39.0966,-94.7495"
66111,"66111,Kansas City,Kansas,KS,Wyandotte,209,39.0803,-94.7806"
66112,"66112,Kansas City,Kansas,KS,Wyandotte,209,39.116,-94.764"
66113,"66113,Edwardsville,Kansas,KS,Wyandotte,209,39.0735,-94.7233"
66115,"66115,Kansas City,Kansas,KS,Wyandotte,209,39.1364,-94.616"
66117,"66117,Kansas City,Kansas,KS,Wyandotte,209,39.1142,-94.6275"
66118,"66118,Kansas City,Kansas,KS,Wyandotte,209,39.1011,-94.6144"
66119,"66119,Kansas City,Kansas,KS,Wyandotte,209,39.0966,-94.7495"
66160,"66160,Kansas City,Kansas,KS,Wyandotte,209,39.0966,-94.7495"
42715,"42715,Breeding,Kentucky,KY,Adair,1,36.9553,-85.4036"
42720,"42720,Cane Valley,Kentucky,KY,Adair,1,37.1803,-85.3197"
42728,"42728,Columbia,Kentucky,KY,Adair,1,37.1161,-85.2656"
42741,"42741,Glens Fork,Kentucky,KY,Adair,1,37.007,-85.2487"
42742,"42742,Gradyville,Kentucky,KY,Adair,1,37.0912,-85.465"
42753,"42753,Knifley,Kentucky,KY,Adair,1,37.2313,-85.172"
42120,"42120,Adolphus,Kentucky,KY,Allen,3,36.6775,-86.2636"
42153,"42153,Holland,Kentucky,KY,Allen,3,36.6673,-86.0498"
42164,"42164,Scottsville,Kentucky,KY,Allen,3,36.7614,-86.1929"
40342,"40342,Lawrenceburg,Kentucky,KY,Anderson,5,38.0189,-84.9299"
42022,"42022,Bandana,Kentucky,KY,Ballard,7,37.1459,-88.9455"
42024,"42024,Barlow,Kentucky,KY,Ballard,7,37.0493,-89.0408"
42056,"42056,La Center,Kentucky,KY,Ballard,7,37.083,-88.973"
42060,"42060,Lovelaceville,Kentucky,KY,Ballard,7,36.9687,-88.8309"
42087,"42087,Wickliffe,Kentucky,KY,Ballard,7,36.968,-89.0177"
42123,"42123,Austin,Kentucky,KY,Barren,9,36.8124,-85.985"
42127,"42127,Cave City,Kentucky,KY,Barren,9,37.117,-85.9443"
42130,"42130,Eighty Eight,Kentucky,KY,Barren,9,36.913,-85.7753"
42131,"42131,Etoile,Kentucky,KY,Barren,9,36.8134,-85.9173"
42141,"42141,Glasgow,Kentucky,KY,Barren,9,36.9882,-85.9221"
42142,"42142,Glasgow,Kentucky,KY,Barren,9,36.9959,-85.9119"
42152,"42152,Hiseville,Kentucky,KY,Barren,9,37.0988,-85.8165"
42156,"42156,Lucas,Kentucky,KY,Barren,9,36.8516,-86.0523"
42160,"42160,Park City,Kentucky,KY,Barren,9,37.0939,-86.0464"
40358,"40358,Olympia,Kentucky,KY,Bath,11,38.0849,-83.7008"
40360,"40360,Owingsville,Kentucky,KY,Bath,11,38.1532,-83.7564"
40366,"40366,Preston,Kentucky,KY,Bath,11,38.0867,-83.7571"
40371,"40371,Salt Lick,Kentucky,KY,Bath,11,38.104,-83.6316"
40374,"40374,Sharpsburg,Kentucky,KY,Bath,11,38.2147,-83.8932"
40813,"40813,Calvin,Kentucky,KY,Bell,13,36.7146,-83.6405"
40845,"40845,Hulen,Kentucky,KY,Bell,13,36.7714,-83.5551"
40856,"40856,Miracle,Kentucky,KY,Bell,13,36.7606,-83.5841"
40902,"40902,Arjay,Kentucky,KY,Bell,13,36.8283,-83.6415"
40913,"40913,Beverly,Kentucky,KY,Bell,13,36.9442,-83.556"
40940,"40940,Frakes,Kentucky,KY,Bell,13,36.607,-83.9484"
40955,"40955,Ingram,Kentucky,KY,Bell,13,36.7692,-83.7082"
40958,"40958,Kettle Island,Kentucky,KY,Bell,13,36.8093,-83.5892"
40965,"40965,Middlesboro,Kentucky,KY,Bell,13,36.6172,-83.7231"
40977,"40977,Pineville,Kentucky,KY,Bell,13,36.7159,-83.7668"
40988,"40988,Stoney Fork,Kentucky,KY,Bell,13,36.8323,-83.5346"
41005,"41005,Burlington,Kentucky,KY,Boone,15,39.015,-84.7736"
41022,"41022,Florence,Kentucky,KY,Boone,15,38.9624,-84.7478"
41042,"41042,Florence,Kentucky,KY,Boone,15,38.9941,-84.642"
41048,"41048,Hebron,Kentucky,KY,Boone,15,39.0755,-84.7007"
41080,"41080,Petersburg,Kentucky,KY,Boone,15,39.0416,-84.8371"
41091,"41091,Union,Kentucky,KY,Boone,15,38.9435,-84.7274"
41092,"41092,Verona,Kentucky,KY,Boone,15,38.839,-84.6907"
41094,"41094,Walton,Kentucky,KY,Boone,15,38.8875,-84.6328"
40348,"40348,Millersburg,Kentucky,KY,Bourbon,17,38.2963,-84.1513"
40357,"40357,North Middletown,Kentucky,KY,Bourbon,17,38.1464,-84.1077"
40361,"40361,Paris,Kentucky,KY,Bourbon,17,38.2083,-84.245"
40362,"40362,Paris,Kentucky,KY,Bourbon,17,38.2098,-84.253"
41101,"41101,Ashland,Kentucky,KY,Boyd,19,38.4722,-82.6461"
41102,"41102,Ashland,Kentucky,KY,Boyd,19,38.4218,-82.7173"
41105,"41105,Ashland,Kentucky,KY,Boyd,19,38.3703,-82.6948"
41114,"41114,Ashland,Kentucky,KY,Boyd,19,38.3703,-82.6948"
41129,"41129,Catlettsburg,Kentucky,KY,Boyd,19,38.3799,-82.6321"
41168,"41168,Rush,Kentucky,KY,Boyd,19,38.3089,-82.7476"
40422,"40422,Danville,Kentucky,KY,Boyle,21,37.6465,-84.7747"
40423,"40423,Danville,Kentucky,KY,Boyle,21,37.6456,-84.7722"
40440,"40440,Junction City,Kentucky,KY,Boyle,21,37.5822,-84.8028"
40452,"40452,Mitchellsburg,Kentucky,KY,Boyle,21,37.6033,-84.9492"
40464,"40464,Parksville,Kentucky,KY,Boyle,21,37.5778,-84.9281"
40468,"40468,Perryville,Kentucky,KY,Boyle,21,37.6375,-84.9665"
41002,"41002,Augusta,Kentucky,KY,Bracken,23,38.763,-83.9954"
41004,"41004,Brooksville,Kentucky,KY,Bracken,23,38.6644,-84.0786"
41043,"41043,Foster,Kentucky,KY,Bracken,23,38.7506,-84.1566"
41044,"41044,Germantown,Kentucky,KY,Bracken,23,38.6357,-83.99"
41061,"41061,Milford,Kentucky,KY,Bracken,23,38.5817,-84.1566"
41310,"41310,Bays,Kentucky,KY,Breathitt,25,37.6405,-83.2441"
41317,"41317,Clayhole,Kentucky,KY,Breathitt,25,37.4476,-83.1892"
41339,"41339,Jackson,Kentucky,KY,Breathitt,25,37.4868,-83.2913"
41348,"41348,Lost Creek,Kentucky,KY,Breathitt,25,37.4418,-83.2976"
41366,"41366,Rousseau,Kentucky,KY,Breathitt,25,37.5946,-83.2187"
41385,"41385,Vancleve,Kentucky,KY,Breathitt,25,37.6477,-83.3806"
41390,"41390,Whick,Kentucky,KY,Breathitt,25,37.4102,-83.3747"
40111,"40111,Cloverport,Kentucky,KY,Breckinridge,27,37.7731,-86.6282"
40115,"40115,Custer,Kentucky,KY,Breckinridge,27,37.7358,-86.2378"
40140,"40140,Garfield,Kentucky,KY,Breckinridge,27,37.8023,-86.4148"
40143,"40143,Hardinsburg,Kentucky,KY,Breckinridge,27,37.7512,-86.4537"
40144,"40144,Harned,Kentucky,KY,Breckinridge,27,37.8023,-86.4148"
40145,"40145,Hudson,Kentucky,KY,Breckinridge,27,37.6506,-86.3012"
40146,"40146,Irvington,Kentucky,KY,Breckinridge,27,37.8762,-86.2965"
40152,"40152,Mc Daniels,Kentucky,KY,Breckinridge,27,37.6194,-86.4491"
40153,"40153,Mc Quady,Kentucky,KY,Breckinridge,27,37.8023,-86.4148"
40170,"40170,Stephensport,Kentucky,KY,Breckinridge,27,37.9048,-86.524"
40171,"40171,Union Star,Kentucky,KY,Breckinridge,27,37.9616,-86.4615"
40176,"40176,Webster,Kentucky,KY,Breckinridge,27,37.9237,-86.3441"
40178,"40178,Westview,Kentucky,KY,Breckinridge,27,37.6792,-86.4273"
40047,"40047,Mount Washington,Kentucky,KY,Bullitt,29,38.0452,-85.5586"
40109,"40109,Brooks,Kentucky,KY,Bullitt,29,38.0546,-85.7713"
40110,"40110,Clermont,Kentucky,KY,Bullitt,29,37.9346,-85.6555"
40129,"40129,Hillview,Kentucky,KY,Bullitt,29,38.0764,-85.6774"
40150,"40150,Lebanon Junction,Kentucky,KY,Bullitt,29,37.8511,-85.7246"
40165,"40165,Shepherdsville,Kentucky,KY,Bullitt,29,38.0045,-85.6888"
42201,"42201,Aberdeen,Kentucky,KY,Butler,31,37.2539,-86.6817"
42219,"42219,Dunbar,Kentucky,KY,Butler,31,37.1709,-86.7678"
42252,"42252,Jetson,Kentucky,KY,Butler,31,37.2483,-86.5093"
42261,"42261,Morgantown,Kentucky,KY,Butler,31,37.2002,-86.6859"
42273,"42273,Rochester,Kentucky,KY,Butler,31,37.2048,-86.8592"
42288,"42288,Woodbury,Kentucky,KY,Butler,31,37.1834,-86.6339"
42411,"42411,Fredonia,Kentucky,KY,Caldwell,33,37.213,-88.0112"
42445,"42445,Princeton,Kentucky,KY,Caldwell,33,37.1151,-87.8632"
42020,"42020,Almo,Kentucky,KY,Calloway,35,36.6923,-88.2929"
42036,"42036,Dexter,Kentucky,KY,Calloway,35,36.7155,-88.236"
42049,"42049,Hazel,Kentucky,KY,Calloway,35,36.5422,-88.3319"
42054,"42054,Kirksey,Kentucky,KY,Calloway,35,36.6731,-88.4238"
42071,"42071,Murray,Kentucky,KY,Calloway,35,36.6099,-88.3032"
42076,"42076,New Concord,Kentucky,KY,Calloway,35,36.55,-88.0955"
41001,"41001,Alexandria,Kentucky,KY,Campbell,37,38.9406,-84.3943"
41007,"41007,California,Kentucky,KY,Campbell,37,38.9056,-84.3171"
41059,"41059,Melbourne,Kentucky,KY,Campbell,37,39.0067,-84.3538"
41071,"41071,Newport,Kentucky,KY,Campbell,37,39.0563,-84.4787"
41072,"41072,Newport,Kentucky,KY,Campbell,37,38.9638,-84.3689"
41073,"41073,Bellevue,Kentucky,KY,Campbell,37,39.1024,-84.4787"
41074,"41074,Dayton,Kentucky,KY,Campbell,37,39.1114,-84.4712"
41075,"41075,Fort Thomas,Kentucky,KY,Campbell,37,39.0786,-84.4523"
41076,"41076,Newport,Kentucky,KY,Campbell,37,39.0262,-84.4408"
41085,"41085,Silver Grove,Kentucky,KY,Campbell,37,39.0343,-84.3908"
41099,"41099,Newport,Kentucky,KY,Campbell,37,38.9638,-84.3689"
42021,"42021,Arlington,Kentucky,KY,Carlisle,39,36.7903,-89.0128"
42023,"42023,Bardwell,Kentucky,KY,Carlisle,39,36.8634,-89.0209"
42035,"42035,Cunningham,Kentucky,KY,Carlisle,39,36.8963,-88.8728"
42070,"42070,Milburn,Kentucky,KY,Carlisle,39,36.7987,-88.8998"
41008,"41008,Carrollton,Kentucky,KY,Carroll,41,38.6696,-85.173"
41045,"41045,Ghent,Kentucky,KY,Carroll,41,38.7188,-85.0557"
41083,"41083,Sanders,Kentucky,KY,Carroll,41,38.661,-84.9732"
41098,"41098,Worthville,Kentucky,KY,Carroll,41,38.6179,-85.0663"
41128,"41128,Carter,Kentucky,KY,Carter,43,38.4339,-83.1336"
41132,"41132,Denton,Kentucky,KY,Carter,43,38.2597,-82.8562"
41142,"41142,Grahn,Kentucky,KY,Carter,43,38.2897,-83.0811"
41143,"41143,Grayson,Kentucky,KY,Carter,43,38.3326,-82.9485"
41146,"41146,Hitchins,Kentucky,KY,Carter,43,38.2766,-82.8982"
41164,"41164,Olive Hill,Kentucky,KY,Carter,43,38.3001,-83.1741"
41173,"41173,Soldier,Kentucky,KY,Carter,43,38.262,-83.2847"
41181,"41181,Willard,Kentucky,KY,Carter,43,38.2045,-82.9076"
42516,"42516,Bethelridge,Kentucky,KY,Casey,45,37.2337,-84.7583"
42528,"42528,Dunnville,Kentucky,KY,Casey,45,37.1906,-84.9835"
42539,"42539,Liberty,Kentucky,KY,Casey,45,37.3146,-84.9719"
42541,"42541,Middleburg,Kentucky,KY,Casey,45,37.3591,-84.8321"
42565,"42565,Windsor,Kentucky,KY,Casey,45,37.1568,-84.8799"
42566,"42566,Yosemite,Kentucky,KY,Casey,45,37.3074,-84.8124"
42217,"42217,Crofton,Kentucky,KY,Christian,47,37.0344,-87.4891"
42221,"42221,Fairview,Kentucky,KY,Christian,47,36.8434,-87.3039"
42223,"42223,Fort Campbell,Kentucky,KY,Christian,47,36.5995,-87.5585"
42232,"42232,Gracey,Kentucky,KY,Christian,47,36.8564,-87.6545"
42236,"42236,Herndon,Kentucky,KY,Christian,47,36.7085,-87.6082"
42240,"42240,Hopkinsville,Kentucky,KY,Christian,47,36.8621,-87.4851"
42241,"42241,Hopkinsville,Kentucky,KY,Christian,47,36.8656,-87.4912"
42254,"42254,La Fayette,Kentucky,KY,Christian,47,36.6582,-87.6563"
42262,"42262,Oak Grove,Kentucky,KY,Christian,47,36.6652,-87.4255"
42266,"42266,Pembroke,Kentucky,KY,Christian,47,36.7759,-87.3556"
40391,"40391,Winchester,Kentucky,KY,Clark,49,37.9872,-84.1789"
40392,"40392,Winchester,Kentucky,KY,Clark,49,37.9901,-84.1797"
40914,"40914,Big Creek,Kentucky,KY,Clay,51,37.1623,-83.5688"
40932,"40932,Fall Rock,Kentucky,KY,Clay,51,37.2198,-83.7883"
40941,"40941,Garrard,Kentucky,KY,Clay,51,37.1237,-83.7463"
40944,"40944,Goose Rock,Kentucky,KY,Clay,51,37.0904,-83.6944"
40951,"40951,Hima,Kentucky,KY,Clay,51,37.1206,-83.7783"
40962,"40962,Manchester,Kentucky,KY,Clay,51,37.1511,-83.7793"
40972,"40972,Oneida,Kentucky,KY,Clay,51,37.2695,-83.6491"
40983,"40983,Sextons Creek,Kentucky,KY,Clay,51,37.333,-83.7666"
42602,"42602,Albany,Kentucky,KY,Clinton,53,36.6857,-85.1407"
42603,"42603,Alpha,Kentucky,KY,Clinton,53,36.7824,-85.0275"
42033,"42033,Crayne,Kentucky,KY,Crittenden,55,37.2706,-88.0825"
42037,"42037,Dycusburg,Kentucky,KY,Crittenden,55,37.1595,-88.1845"
42064,"42064,Marion,Kentucky,KY,Crittenden,55,37.3254,-88.1005"
42717,"42717,Burkesville,Kentucky,KY,Cumberland,57,36.8068,-85.397"
42759,"42759,Marrowbone,Kentucky,KY,Cumberland,57,36.8306,-85.5015"
42301,"42301,Owensboro,Kentucky,KY,Daviess,59,37.7513,-87.1554"
42302,"42302,Owensboro,Kentucky,KY,Daviess,59,37.7455,-87.1128"
42303,"42303,Owensboro,Kentucky,KY,Daviess,59,37.7559,-87.0803"
42304,"42304,Owensboro,Kentucky,KY,Daviess,59,37.7455,-87.1128"
42334,"42334,Curdsville,Kentucky,KY,Daviess,59,37.735,-87.3317"
42355,"42355,Maceo,Kentucky,KY,Daviess,59,37.8436,-86.9999"
42356,"42356,Maple Mount,Kentucky,KY,Daviess,59,37.6932,-87.3238"
42366,"42366,Philpot,Kentucky,KY,Daviess,59,37.7183,-86.9372"
42376,"42376,Utica,Kentucky,KY,Daviess,59,37.6206,-87.0591"
42377,"42377,West Louisville,Kentucky,KY,Daviess,59,37.6967,-87.2869"
42378,"42378,Whitesville,Kentucky,KY,Daviess,59,37.6834,-86.8699"
42163,"42163,Rocky Hill,Kentucky,KY,Edmonson,61,37.0943,-86.1432"
42207,"42207,Bee Spring,Kentucky,KY,Edmonson,61,37.2975,-86.2794"
42210,"42210,Brownsville,Kentucky,KY,Edmonson,61,37.2229,-86.2923"
42259,"42259,Mammoth Cave,Kentucky,KY,Edmonson,61,37.2802,-86.1688"
42275,"42275,Roundhill,Kentucky,KY,Edmonson,61,37.256,-86.407"
42285,"42285,Sweeden,Kentucky,KY,Edmonson,61,37.2641,-86.2978"
41149,"41149,Isonville,Kentucky,KY,Elliott,63,38.0462,-83.0506"
41171,"41171,Sandy Hook,Kentucky,KY,Elliott,63,38.1316,-83.0797"
40336,"40336,Irvine,Kentucky,KY,Estill,65,37.6858,-83.9862"
40472,"40472,Ravenna,Kentucky,KY,Estill,65,37.6867,-83.9387"
40502,"40502,Lexington,Kentucky,KY,Fayette,67,38.0174,-84.4854"
40503,"40503,Lexington,Kentucky,KY,Fayette,67,38.001,-84.5282"
40504,"40504,Lexington,Kentucky,KY,Fayette,67,38.0406,-84.5433"
40505,"40505,Lexington,Kentucky,KY,Fayette,67,38.0612,-84.4583"
40506,"40506,Lexington,Kentucky,KY,Fayette,67,38.0287,-84.5075"
40507,"40507,Lexington,Kentucky,KY,Fayette,67,38.0464,-84.4953"
40508,"40508,Lexington,Kentucky,KY,Fayette,67,38.0513,-84.499"
40509,"40509,Lexington,Kentucky,KY,Fayette,67,38.0102,-84.4274"
40510,"40510,Lexington,Kentucky,KY,Fayette,67,38.0702,-84.591"
40511,"40511,Lexington,Kentucky,KY,Fayette,67,38.0932,-84.5007"
40512,"40512,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40513,"40513,Lexington,Kentucky,KY,Fayette,67,38.0139,-84.5815"
40514,"40514,Lexington,Kentucky,KY,Fayette,67,37.9833,-84.5767"
40515,"40515,Lexington,Kentucky,KY,Fayette,67,37.9651,-84.4708"
40516,"40516,Lexington,Kentucky,KY,Fayette,67,38.0544,-84.3548"
40517,"40517,Lexington,Kentucky,KY,Fayette,67,37.9849,-84.4816"
40522,"40522,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40523,"40523,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40524,"40524,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40526,"40526,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40533,"40533,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40536,"40536,Lexington,Kentucky,KY,Fayette,67,38.0321,-84.5084"
40544,"40544,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40546,"40546,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40550,"40550,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40555,"40555,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40574,"40574,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40575,"40575,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40576,"40576,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40577,"40577,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40578,"40578,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40579,"40579,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40580,"40580,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40581,"40581,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40582,"40582,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40583,"40583,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40588,"40588,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40591,"40591,Lexington,Kentucky,KY,Fayette,67,38.0283,-84.4715"
40598,"40598,Lexington,Kentucky,KY,Fayette,67,38.0771,-84.5296"
41037,"41037,Elizaville,Kentucky,KY,Fleming,69,38.4195,-83.8255"
41039,"41039,Ewing,Kentucky,KY,Fleming,69,38.4157,-83.8733"
41041,"41041,Flemingsburg,Kentucky,KY,Fleming,69,38.428,-83.708"
41049,"41049,Hillsboro,Kentucky,KY,Fleming,69,38.2929,-83.6697"
41065,"41065,Muses Mills,Kentucky,KY,Fleming,69,38.3501,-83.5271"
41081,"41081,Plummers Landing,Kentucky,KY,Fleming,69,38.3481,-83.7186"
41093,"41093,Wallingford,Kentucky,KY,Fleming,69,38.3374,-83.5625"
41601,"41601,Allen,Kentucky,KY,Floyd,71,37.6074,-82.7225"
41602,"41602,Auxier,Kentucky,KY,Floyd,71,37.737,-82.7582"
41603,"41603,Banner,Kentucky,KY,Floyd,71,37.5707,-82.6806"
41604,"41604,Beaver,Kentucky,KY,Floyd,71,37.3774,-82.6869"
41605,"41605,Betsy Layne,Kentucky,KY,Floyd,71,37.5555,-82.6267"
41606,"41606,Bevinsville,Kentucky,KY,Floyd,71,37.3465,-82.7403"
41607,"41607,Blue River,Kentucky,KY,Floyd,71,37.6253,-82.8418"
41612,"41612,Bypro,Kentucky,KY,Floyd,71,37.3465,-82.7165"
41615,"41615,Dana,Kentucky,KY,Floyd,71,37.5467,-82.6705"
41616,"41616,David,Kentucky,KY,Floyd,71,37.5767,-82.8708"
41619,"41619,Drift,Kentucky,KY,Floyd,71,37.4933,-82.7575"
41621,"41621,Dwale,Kentucky,KY,Floyd,71,37.6246,-82.7227"
41622,"41622,Eastern,Kentucky,KY,Floyd,71,37.517,-82.806"
41630,"41630,Garrett,Kentucky,KY,Floyd,71,37.4798,-82.8316"
41631,"41631,Grethel,Kentucky,KY,Floyd,71,37.4576,-82.6645"
41635,"41635,Harold,Kentucky,KY,Floyd,71,37.5368,-82.6332"
41636,"41636,Hi Hat,Kentucky,KY,Floyd,71,37.3994,-82.7292"
41640,"41640,Hueysville,Kentucky,KY,Floyd,71,37.5087,-82.8518"
41642,"41642,Ivel,Kentucky,KY,Floyd,71,37.5956,-82.6463"
41643,"41643,Lackey,Kentucky,KY,Floyd,71,37.471,-82.8294"
41645,"41645,Langley,Kentucky,KY,Floyd,71,37.5381,-82.7976"
41647,"41647,Mc Dowell,Kentucky,KY,Floyd,71,37.4355,-82.7203"
41649,"41649,Martin,Kentucky,KY,Floyd,71,37.5708,-82.7819"
41650,"41650,Melvin,Kentucky,KY,Floyd,71,37.3536,-82.6763"
41651,"41651,Minnie,Kentucky,KY,Floyd,71,37.4548,-82.7646"
41653,"41653,Prestonsburg,Kentucky,KY,Floyd,71,37.661,-82.7636"
41655,"41655,Printer,Kentucky,KY,Floyd,71,37.5055,-82.706"
41659,"41659,Stanville,Kentucky,KY,Floyd,71,37.5741,-82.6271"
41660,"41660,Teaberry,Kentucky,KY,Floyd,71,37.422,-82.6405"
41663,"41663,Tram,Kentucky,KY,Floyd,71,37.5725,-82.6452"
41666,"41666,Wayland,Kentucky,KY,Floyd,71,37.4367,-82.801"
41667,"41667,Weeksbury,Kentucky,KY,Floyd,71,37.317,-82.7041"
41669,"41669,Wheelwright,Kentucky,KY,Floyd,71,37.3314,-82.7156"
40601,"40601,Frankfort,Kentucky,KY,Franklin,73,38.2281,-84.8697"
40602,"40602,Frankfort,Kentucky,KY,Franklin,73,38.2341,-84.8748"
40603,"40603,Frankfort,Kentucky,KY,Franklin,73,38.2341,-84.8748"
40604,"40604,Frankfort,Kentucky,KY,Franklin,73,38.2341,-84.8748"
40618,"40618,Frankfort,Kentucky,KY,Franklin,73,38.2341,-84.8748"
40619,"40619,Frankfort,Kentucky,KY,Franklin,73,38.2341,-84.8748"
40620,"40620,Frankfort,Kentucky,KY,Franklin,73,38.2341,-84.8748"
40621,"40621,Frankfort,Kentucky,KY,Franklin,73,38.2009,-84.8733"
40622,"40622,Frankfort,Kentucky,KY,Franklin,73,38.2009,-84.8733"
42041,"42041,Fulton,Kentucky,KY,Fulton,75,36.5475,-88.8749"
42050,"42050,Hickman,Kentucky,KY,Fulton,75,36.5593,-89.1947"
41046,"41046,Glencoe,Kentucky,KY,Gallatin,77,38.7229,-84.8116"
41086,"41086,Sparta,Kentucky,KY,Gallatin,77,38.7256,-84.8813"
41095,"41095,Warsaw,Kentucky,KY,Gallatin,77,38.7807,-84.8496"
40410,"40410,Bryantsville,Kentucky,KY,Garrard,79,37.7145,-84.6491"
40444,"40444,Lancaster,Kentucky,KY,Garrard,79,37.6584,-84.5969"
40461,"40461,Paint Lick,Kentucky,KY,Garrard,79,37.6092,-84.4269"
41010,"41010,Corinth,Kentucky,KY,Grant,81,38.5302,-84.5846"
41030,"41030,Crittenden,Kentucky,KY,Grant,81,38.7741,-84.5982"
41035,"41035,Dry Ridge,Kentucky,KY,Grant,81,38.7049,-84.6237"
41052,"41052,Jonesville,Kentucky,KY,Grant,81,38.6398,-84.7755"
41054,"41054,Mason,Kentucky,KY,Grant,81,38.5932,-84.5786"
41097,"41097,Williamstown,Kentucky,KY,Grant,81,38.6292,-84.5744"
42027,"42027,Boaz,Kentucky,KY,Graves,83,36.93,-88.6223"
42039,"42039,Fancy Farm,Kentucky,KY,Graves,83,36.7767,-88.7918"
42040,"42040,Farmington,Kentucky,KY,Graves,83,36.6,-88.5186"
42051,"42051,Hickory,Kentucky,KY,Graves,83,36.8478,-88.6788"
42061,"42061,Lowes,Kentucky,KY,Graves,83,36.8862,-88.7728"
42063,"42063,Lynnville,Kentucky,KY,Graves,83,36.5603,-88.5692"
42066,"42066,Mayfield,Kentucky,KY,Graves,83,36.7327,-88.6506"
42069,"42069,Melber,Kentucky,KY,Graves,83,36.9197,-88.752"
42079,"42079,Sedalia,Kentucky,KY,Graves,83,36.5748,-88.5815"
42082,"42082,Symsonia,Kentucky,KY,Graves,83,36.9044,-88.5153"
42085,"42085,Water Valley,Kentucky,KY,Graves,83,36.5694,-88.8084"
42088,"42088,Wingo,Kentucky,KY,Graves,83,36.6253,-88.7394"
40119,"40119,Falls Of Rough,Kentucky,KY,Grayson,85,37.5522,-86.4836"
42712,"42712,Big Clifty,Kentucky,KY,Grayson,85,37.5278,-86.1395"
42721,"42721,Caneyville,Kentucky,KY,Grayson,85,37.4222,-86.4702"
42726,"42726,Clarkson,Kentucky,KY,Grayson,85,37.4336,-86.2083"
42754,"42754,Leitchfield,Kentucky,KY,Grayson,85,37.4603,-86.3249"
42755,"42755,Leitchfield,Kentucky,KY,Grayson,85,37.4801,-86.2939"
42762,"42762,Millwood,Kentucky,KY,Grayson,85,37.4446,-86.4008"
42743,"42743,Greensburg,Kentucky,KY,Green,87,37.243,-85.5236"
42782,"42782,Summersville,Kentucky,KY,Green,87,37.3419,-85.6194"
41121,"41121,Argillite,Kentucky,KY,Greenup,89,38.4322,-82.8094"
41139,"41139,Flatwoods,Kentucky,KY,Greenup,89,38.5188,-82.7212"
41144,"41144,Greenup,Kentucky,KY,Greenup,89,38.5368,-82.9191"
41169,"41169,Russell,Kentucky,KY,Greenup,89,38.5173,-82.6977"
41174,"41174,South Portsmouth,Kentucky,KY,Greenup,89,38.7087,-83.0162"
41175,"41175,South Shore,Kentucky,KY,Greenup,89,38.7148,-82.9366"
41183,"41183,Worthington,Kentucky,KY,Greenup,89,38.5511,-82.7396"
42348,"42348,Hawesville,Kentucky,KY,Hancock,91,37.8503,-86.7638"
42351,"42351,Lewisport,Kentucky,KY,Hancock,91,37.909,-86.8957"
42364,"42364,Pellville,Kentucky,KY,Hancock,91,37.7523,-86.8136"
42368,"42368,Reynolds Station,Kentucky,KY,Hancock,91,37.7403,-86.7414"
40121,"40121,Fort Knox,Kentucky,KY,Hardin,93,37.8928,-85.9489"
40122,"40122,Fort Knox,Kentucky,KY,Hardin,93,37.8911,-85.9636"
40159,"40159,Radcliff,Kentucky,KY,Hardin,93,37.7235,-85.9769"
40160,"40160,Radcliff,Kentucky,KY,Hardin,93,37.8267,-85.9404"
40162,"40162,Rineyville,Kentucky,KY,Hardin,93,37.7525,-85.9954"
40175,"40175,Vine Grove,Kentucky,KY,Hardin,93,37.8589,-86.0069"
40177,"40177,West Point,Kentucky,KY,Hardin,93,37.9954,-85.9545"
42701,"42701,Elizabethtown,Kentucky,KY,Hardin,93,37.6848,-85.8784"
42702,"42702,Elizabethtown,Kentucky,KY,Hardin,93,37.694,-85.8591"
42724,"42724,Cecilia,Kentucky,KY,Hardin,93,37.669,-86.0545"
